,location,surface,rooms,bathrooms,surface_price_rate,premium?,days_from_last_update,price
1235,Barcelona - St. Pere - Sta. Caterina - El Born,40,1,1,"16,75",False,3,670
1236,Barcelona - Raval,70,1,1,"10,36",False,5,725
1237,Barcelona - Raval,70,1,1,"10,36",False,5,725
1238,Barcelona - Raval,70,1,1,"10,36",False,5,725
1239,Barcelona - Putget - Farró,54,1,1,"18,33",False,2,990
1240,Barcelona - Sant Antoni,57,2,1,"16,67",False,2,950
1241,Barcelona - Vila de Gràcia,50,1,1,"24,00",False,9,1200
1242,Barcelona - Esquerra Alta de l´Eixample,74,2,1,"15,59",False,10,1154
1243,Barcelona - Verdun,60,2,1,"14,17",False,4,850
1244,Barcelona - Sant Gervasi - Bonanova,90,3,2,"15,56",False,4,1400
1245,Barcelona - Dreta de l´Eixample,50,1,1,"23,00",False,5,1150
1246,Barcelona - Esquerra Alta de l´Eixample,130,2,2,"15,31",False,0,1990
1247,Barcelona - Vila Olímpica,85,2,1,"27,06",False,0,2300
1248,Barcelona - Dreta de l´Eixample,80,4,2,"15,31",False,0,1225
1249,Barcelona - Raval,50,3,1,"16,00",False,2,800
1250,Barcelona - Sants,36,1,1,"21,53",False,3,775
1251,Barcelona - Sarrià,182,5,3,"14,01",False,10,2550
1252,Barcelona - Sant Gervasi - Galvany,280,5,8,"19,64",False,5,5500
1253,Barcelona - El Coll,72,2,2,"10,42",False,3,750
1254,Barcelona - Pedralbes,298,5,5,"12,42",False,0,3700
1255,Barcelona - Camp d´en Grassot - Gràcia N.,94,4,2,"10,56",False,2,993
1256,Barcelona - Dreta de l´Eixample,105,2,2,"22,86",False,12,2400
1257,Barcelona - Barceloneta,35,1,1,"38,57",False,0,1350
1258,Barcelona - Sant Gervasi - Galvany,139,6,3,"13,67",False,0,1900
1259,Barcelona - Sarrià,146,3,3,"21,92",False,0,3200
1260,Barcelona - Vallvidrera - Tibidabo - Les Planes,150,4,2,"20,00",False,0,3000
1261,Barcelona - Camp d´en Grassot - Gràcia N.,71,2,2,"20,42",False,11,1450
1262,Barcelona - Porta,73,1,1,"15,07",False,0,1100
1263,Barcelona - Sant Gervasi - Galvany,200,5,3,"14,50",False,0,2900
1264,Barcelona - Verdun,50,2,1,"15,00",False,0,750
1265,Barcelona - Putget - Farró,54,1,1,"18,33",False,0,990
1266,Barcelona - Canyelles,98,4,2,"10,10",False,3,990
1267,Barcelona - Diagonal Mar - La Mar Bella,256,4,3,"23,44",False,0,6000
1268,Barcelona - St. Pere - Sta. Caterina - El Born,33,1,1,"21,97",False,4,725
1269,Barcelona - Vila Olímpica,56,2,1,"25,45",False,0,1425
1270,Barcelona - Sant Martí,75,3,1,"14,33",False,2,1075
1271,Barcelona - St. Pere - Sta. Caterina - El Born,48,1,1,"16,33",False,0,784
1272,Barcelona - Vila Olímpica,70,2,1,"32,86",False,0,2300
1273,Barcelona - Les Corts,71,3,1,"12,68",False,3,900
1274,Barcelona - Sants,83,4,1,"12,65",False,0,1050
1275,Barcelona - Esquerra Alta de l´Eixample,44,2,18,2,False,11,800
1276,Barcelona - Esquerra Alta de l´Eixample,100,3,2,"13,00",False,4,1300
1277,Barcelona - Esquerra Alta de l´Eixample,111,3,2,"11,26",False,0,1250
1278,Barcelona - Gòtic,116,4,1,"8,62",False,0,1000
1279,Barcelona - Diagonal Mar - La Mar Bella,240,3,2,"25,00",False,0,6000
1280,Barcelona - Pedralbes,193,5,3,"13,47",False,0,2600
1281,Barcelona - Sant Ramon - Maternitat,101,4,2,"15,84",False,0,1600
1282,Barcelona - Badal,79,3,2,"12,28",False,3,970
1283,Barcelona - Esquerra Alta de l´Eixample,285,7,2,"11,58",False,2,3300
1284,Barcelona - Vallvidrera - Tibidabo - Les Planes,246,2,3,"30,49",False,0,7500
1285,Barcelona - Sant Gervasi - Galvany,190,5,2,"37,89",False,0,7200
1286,Barcelona - Sant Gervasi - Galvany,123,2,2,"22,76",False,0,2800
1287,Barcelona - Baix Guinardó,60,1,1,"13,33",False,3,800
1288,Barcelona - La Sagrera,65,1,1,"13,85",False,23,900
1289,Barcelona - Fort Pienc,106,4,2,"27,83",False,9,2950
1290,Barcelona - Sarrià,129,4,2,"26,82",False,0,3460
1291,Barcelona - La Salut,58,1,2,"14,66",False,4,850
1292,Barcelona - Dreta de l´Eixample,350,4,4,"18,57",False,0,6500
1293,Barcelona - Dreta de l´Eixample,85,2,2,"27,06",False,11,2300
1294,Barcelona - Guinardó,51,2,1,"11,76",False,2,600
1295,Barcelona - Can Baró,80,3,2,"13,75",False,2,1100
1296,Barcelona - Raval,50,1,1,"18,00",False,2,900
1297,Barcelona - Vallvidrera - Tibidabo - Les Planes,68,2,1,"14,34",False,5,975
1298,Barcelona - Camp de l´Arpa,80,3,1,"15,63",False,5,1250
1299,Barcelona - Vila Olímpica,60,2,1,"15,33",False,5,920
1300,Barcelona - La Salut,82,2,1,"13,41",False,2,1100
1301,Barcelona - Dreta de l´Eixample,150,3,3,"40,00",False,9,6000
1302,Barcelona - Vila de Gràcia,86,2,1,"32,56",False,0,2800
1303,Barcelona - Sant Gervasi - Galvany,241,6,3,"12,24",False,0,2950
1304,Barcelona - Sant Gervasi - Galvany,68,2,1,"15,44",False,5,1050
1305,Barcelona - Vila de Gràcia,68,3,2,"13,16",False,9,895
1306,Barcelona - Raval,80,2,2,"20,00",False,0,1600
1307,Barcelona - Raval,80,2,2,"18,75",False,0,1500
1308,Barcelona - Raval,80,2,2,"18,75",False,0,1500
1309,Barcelona - Turó de la Peira - Can Peguera,70,1,1,"15,71",False,0,1100
1310,Barcelona - Sant Gervasi - Bonanova,300,5,6,"40,00",False,0,12000
1311,Barcelona - Gòtic,24,1,1,"29,17",False,2,700
1312,Barcelona - Gòtic,56,1,1,"19,64",False,5,1100
1313,Barcelona - Sant Antoni,140,5,2,"9,64",False,5,1350
1314,Barcelona - Raval,80,2,2,"20,00",False,0,1600
1315,Barcelona - Esquerra Baixa de l´Eixample,131,3,2,"34,35",False,0,4500
1316,Barcelona - Sant Ramon - Maternitat,147,3,2,"12,93",False,0,1900
1317,Barcelona - Dreta de l´Eixample,157,3,2,"19,11",False,0,3000
1318,Barcelona - Sant Gervasi - Bonanova,99,2,2,"31,70",False,0,3138
1319,Barcelona - Baix Guinardó,148,4,3,"11,49",False,10,1700
1320,Barcelona - Dreta de l´Eixample,193,3,3,"25,91",False,13,5000
1321,Barcelona - Dreta de l´Eixample,70,1,1,"27,14",False,11,1900
1322,Barcelona - Sant Gervasi - Galvany,96,2,2,"12,50",False,14,1200
1323,Barcelona - Dreta de l´Eixample,65,1,1,"23,23",False,3,1510
1324,Barcelona - Sagrada Família,73,2,1,"16,10",False,0,1175
1325,Barcelona - Dreta de l´Eixample,93,3,2,"25,81",False,0,2400
1326,Barcelona - Dreta de l´Eixample,101,3,2,"23,76",False,0,2400
1327,Barcelona - Badal,66,2,2,"14,67",False,9,968
1328,Barcelona - Dreta de l´Eixample,190,4,1,"12,11",False,0,2300
1329,Barcelona - Pedralbes,600,4,4,"13,32",False,0,7990
1330,Barcelona - Sant Gervasi - Galvany,280,4,5,"21,43",False,9,6000
1331,Barcelona - Raval,80,2,2,"21,25",False,0,1700
1332,Barcelona - Montbau,56,3,1,"12,50",False,14,700
1333,Barcelona - Camp de l´Arpa,77,2,1,"11,56",False,4,890
1334,Barcelona - Guinardó,125,4,1,"11,20",False,4,1400
1335,Barcelona - Barceloneta,59,2,1,"12,37",False,0,730
1336,Barcelona - Esquerra Alta de l´Eixample,140,4,2,"12,86",False,0,1800
1337,Barcelona - Esquerra Alta de l´Eixample,230,2,2,"26,96",False,0,6200
1338,Barcelona - Esquerra Alta de l´Eixample,58,2,1,"23,28",False,3,1350
1339,Barcelona - Dreta de l´Eixample,55,2,2,"38,18",False,5,2100
1340,Barcelona - Raval,80,2,2,"20,00",False,0,1600
1341,Barcelona - Guinardó,64,3,1,"12,97",False,0,830
1342,Barcelona - Sant Antoni,41,1,1,"20,49",False,4,840
1343,Barcelona - Sant Gervasi - Galvany,190,4,4,"24,74",False,0,4700
1344,Barcelona - Dreta de l´Eixample,265,5,3,"15,85",False,0,4200
1345,Barcelona - Dreta de l´Eixample,203,3,2,"13,05",False,0,2650
1346,Barcelona - Sant Antoni,80,3,1,"12,50",False,5,1000
1347,Barcelona - Badal,60,2,1,"20,00",False,5,1200
1348,Barcelona - Sant Gervasi - Galvany,450,4,33,2,False,9,15000
1349,Barcelona - Font de la Guatlla,50,2,1,"15,80",False,2,790
1350,Barcelona - Sant Gervasi - Galvany,324,4,4,"21,60",False,10,7000
1351,Barcelona - Sant Ramon - Maternitat,90,4,2,"16,11",False,0,1450
1352,Barcelona - La Sagrera,73,2,1,"15,07",False,9,1100
1353,Barcelona - Sant Ramon - Maternitat,59,2,1,"16,78",False,0,990
1354,Barcelona - St. Pere - Sta. Caterina - El Born,173,3,4,"17,34",False,0,3000
1355,Barcelona - Fort Pienc,130,3,2,"13,08",False,0,1700
1356,Barcelona - Sant Gervasi - Galvany,55,1,1,"23,64",False,0,1300
1357,Barcelona - Dreta de l´Eixample,214,4,3,"28,04",False,12,6000
1358,Barcelona - Esquerra Baixa de l´Eixample,60,1,1,"22,33",False,0,1340
1359,Barcelona - Dreta de l´Eixample,81,2,2,"25,93",False,0,2100
1360,Barcelona - St. Pere - Sta. Caterina - El Born,53,2,1,"13,21",False,2,700
1361,Barcelona - Gòtic,110,2,2,"22,36",False,0,2460
1362,Barcelona - Glòries El Parc,60,2,1,"13,33",False,0,800
1363,Barcelona - El Clot,80,3,1,"14,69",False,3,1175
1364,Barcelona - Vila de Gràcia,61,1,1,"20,93",False,0,1277
1365,Barcelona - Dreta de l´Eixample,76,1,2,"59,21",False,0,4500
1366,Barcelona - Tres Torres,173,4,3,"19,08",False,12,3300
1367,Barcelona - Les Corts,63,2,2,"20,32",False,2,1280
1368,Barcelona - Vila de Gràcia,78,2,2,"35,90",False,0,2800
1369,Barcelona - Sant Ramon - Maternitat,110,4,2,"14,55",False,0,1600
1370,Barcelona - Taxonera,65,2,1,"13,54",False,4,880
1371,Barcelona - Poble Sec,90,2,2,"12,44",False,11,1120
1372,Barcelona - Tres Torres,153,4,21,2,False,0,3300
1373,Barcelona - Sant Gervasi - Galvany,190,4,3,"12,11",False,5,2300
1374,Barcelona - Vila de Gràcia,60,1,1,"15,17",False,0,910
1375,Barcelona - Horta,60,2,1,"14,67",False,5,880
1376,Barcelona - Sants,65,2,1,"18,46",False,3,1200
1377,Barcelona - Putget - Farró,80,2,1,"23,75",False,3,1900
1378,Barcelona - La Salut,60,1,1,"13,33",False,10,800
1379,Barcelona - Les Corts,123,4,2,"13,01",False,0,1600
1380,Barcelona - Sarrià,255,5,4,"17,65",False,0,4500
1381,Barcelona - Baix Guinardó,65,2,2,"18,46",False,0,1200
1382,Barcelona - Sant Andreu,83,3,1,"9,94",False,11,825
1383,Barcelona - Tres Torres,138,4,21,2,False,0,2900
1384,Barcelona - Dreta de l´Eixample,71,1,1,"20,42",False,19,1450
1385,Barcelona - La Sagrera,72,4,2,"11,67",False,2,840
1386,Barcelona - Dreta de l´Eixample,87,2,2,"27,59",False,0,2400
1387,Barcelona - La Salut,70,3,1,"13,57",False,0,950
1388,Barcelona - Baix Guinardó,65,3,1,"14,15",False,5,920
1389,Barcelona - Sant Gervasi - Galvany,65,2,1,"38,46",False,12,2500
1390,Barcelona - Dreta de l´Eixample,234,5,5,"38,46",False,0,9000
1391,Barcelona - Sant Antoni,48,1,15,2,False,5,760
1392,Barcelona - Gòtic,39,1,1,"22,31",False,3,870
1393,Barcelona - Esquerra Baixa de l´Eixample,80,2,2,"11,06",False,0,885
1394,Barcelona - Font de la Guatlla,50,2,1,"15,80",False,0,790
1395,Barcelona - Sagrada Família,82,3,1,"13,41",False,5,1100
1396,Barcelona - Sant Martí,75,3,1,"16,00",False,2,1200
1397,Barcelona - St. Pere - Sta. Caterina - El Born,96,3,1,"12,29",False,0,1180
1398,Barcelona - Esquerra Baixa de l´Eixample,140,4,2,"14,29",False,0,2000
1399,Barcelona - Porta,50,2,1,"17,00",False,5,850
1400,Barcelona - Gòtic,57,2,1,"21,05",False,0,1200
1401,Barcelona - Esquerra Alta de l´Eixample,72,3,2,"13,54",False,3,975
1402,Barcelona - Baix Guinardó,91,3,1,"9,89",False,0,900
1403,Barcelona - Sants,95,4,2,"13,42",False,5,1275
1404,Barcelona - Raval,80,2,2,"20,00",False,0,1600
1405,Barcelona - Dreta de l´Eixample,150,2,2,"15,33",False,0,2300
1406,Barcelona - Vall d´Hebron,78,2,1,"12,53",False,9,977
1407,Barcelona - Raval,62,2,1,"14,52",False,9,900
1408,Barcelona - El Coll,97,3,2,"13,92",False,0,1350
1409,Barcelona - St. Pere - Sta. Caterina - El Born,77,1,1,"14,29",False,0,1100
1410,Barcelona - Raval,70,3,1,"17,14",False,4,1200
1411,Barcelona - Sant Gervasi - Galvany,55,1,1,"41,82",False,12,2300
1412,Barcelona - Esquerra Alta de l´Eixample,123,3,2,"23,58",False,0,2900
1413,Barcelona - Putget - Farró,116,2,2,"10,78",False,0,1250
1414,Barcelona - Dreta de l´Eixample,140,3,2,"12,86",False,10,1800
1415,Barcelona - Dreta de l´Eixample,82,2,2,"25,61",False,0,2100
1416,Barcelona - Camp d´en Grassot - Gràcia N.,63,2,1,"15,08",False,0,950
1417,Barcelona - Provençals del Poblenou,61,1,1,"16,39",False,2,1000
1418,Barcelona - Vila de Gràcia,60,1,1,"29,28",False,0,1757
1419,Barcelona - Vila de Gràcia,60,1,1,"29,28",False,0,1757
1420,Barcelona - Vila de Gràcia,70,4,1,"15,71",False,9,1100
1421,Barcelona - Putget - Farró,69,2,1,"13,35",False,0,921
1422,Barcelona - Esquerra Alta de l´Eixample,230,6,2,"9,91",False,0,2280
1423,Barcelona - La Sagrera,75,3,1,"11,00",False,5,825
1424,Barcelona - Sant Gervasi - Galvany,35,1,1,"15,71",False,6,550
1425,Barcelona - Gòtic,55,1,1,"20,00",False,5,1100
1426,Barcelona - St. Pere - Sta. Caterina - El Born,70,2,1,"31,43",False,5,2200
1427,Barcelona - Esquerra Alta de l´Eixample,250,5,3,"11,00",False,0,2750
1428,Barcelona - Vila de Gràcia,68,1,1,"13,24",False,9,900
1429,Barcelona - Pedralbes,314,4,2,"15,29",False,0,4800
1430,Barcelona - Raval,44,1,1,"13,41",False,9,590
1431,Barcelona - Esquerra Alta de l´Eixample,95,3,2,"12,11",False,0,1150
1432,Barcelona - Esquerra Alta de l´Eixample,67,1,1,"14,18",False,0,950
1433,Barcelona - Sant Gervasi - Galvany,180,3,3,"13,89",False,9,2500
1434,Barcelona - St. Pere - Sta. Caterina - El Born,78,3,2,"17,31",False,10,1350
1435,Barcelona - Sant Gervasi - Galvany,90,2,1,"15,56",False,3,1400
1436,Barcelona - Esquerra Alta de l´Eixample,110,3,2,"12,50",False,3,1375
1437,Barcelona - Vila de Gràcia,135,3,2,"12,74",False,0,1720
1438,Barcelona - Sants,84,3,1,"9,89",False,4,831
1439,Barcelona - Sagrada Família,40,2,1,"17,50",False,2,700
1440,Barcelona - Sant Andreu,53,3,1,"15,57",False,8,825
1441,Barcelona - Gòtic,29,1,1,"25,86",False,2,750
1442,Barcelona - Sant Andreu,80,3,1,"13,75",False,5,1100
1443,Barcelona - Gòtic,37,1,1,"32,97",False,2,1220
1444,Barcelona - Vilapicina - Torre Llobeta,75,3,1,"14,00",False,0,1050
1445,Barcelona - Esquerra Alta de l´Eixample,56,2,1,"17,86",False,14,1000
1446,Barcelona - Esquerra Baixa de l´Eixample,115,2,1,"16,52",False,10,1900
1447,Barcelona - Dreta de l´Eixample,105,2,2,"16,67",False,0,1750
1448,Barcelona - Tres Torres,110,3,1,"13,64",False,2,1500
1449,Barcelona - Sarrià,105,2,2,"26,29",False,0,2760
1450,Barcelona - Sant Gervasi - Galvany,45,1,1,"18,89",False,4,850
1451,Barcelona - Esquerra Alta de l´Eixample,59,2,1,"15,17",False,9,895
1452,Barcelona - Les Corts,48,2,1,"17,19",False,0,825
1453,Barcelona - Gòtic,52,2,1,"23,08",False,11,1200
1454,Barcelona - Horta,70,3,1,"11,43",False,3,800
1455,Barcelona - Sant Gervasi - Bonanova,170,3,2,"12,35",False,13,2100
1456,Barcelona - Sant Gervasi - Galvany,32,1,1,"20,31",False,0,650
1457,Barcelona - Sarrià,300,5,3,"15,00",False,0,4500
1458,Barcelona - Vila de Gràcia,55,2,1,"15,91",False,0,875
1459,Barcelona - Sarrià,164,4,3,"12,50",False,5,2050
1460,Barcelona - Sant Gervasi - Galvany,243,5,2,"8,02",False,4,1950
1461,Barcelona - Sants,95,3,1,"11,05",False,4,1050
1462,Barcelona - Sagrada Família,143,4,2,"8,39",False,0,1200
1463,Barcelona - Camp d´en Grassot - Gràcia N.,66,2,2,"21,48",False,0,1418
1464,Barcelona - Gòtic,65,2,1,"13,85",False,0,900
1465,Barcelona - Gòtic,60,3,2,"22,50",False,2,1350
1466,Barcelona - Dreta de l´Eixample,3,2,2,"1,62",False,0,5000
1467,Barcelona - Gòtic,75,2,1,"22,13",False,0,1660
1468,Barcelona - Raval,41,1,1,"18,29",False,0,750
1469,Barcelona - La Bordeta,69,2,1,"14,49",False,3,1000
1470,Barcelona - Vila de Gràcia,60,1,1,"15,17",False,2,910
1471,Barcelona - Dreta de l´Eixample,145,2,2,"8,62",False,9,1250
1472,Barcelona - Camp d´en Grassot - Gràcia N.,43,1,1,"16,88",False,5,726
1473,Barcelona - Sant Gervasi - Galvany,292,6,3,"10,10",False,0,2950
1474,Barcelona - Dreta de l´Eixample,153,4,2,"14,05",False,2,2150
1475,Barcelona - La Salut,65,2,1,"12,54",False,2,815
1476,Barcelona - Sant Gervasi - Bonanova,63,1,1,"36,51",False,0,2300
1477,Barcelona - Vila de Gràcia,59,1,1,"31,10",False,0,1835
1478,Barcelona - Sant Antoni,14,5,2,"89,29",False,0,1250
1479,Barcelona - Sant Gervasi - Bonanova,80,2,1,"40,00",False,0,3200
1480,Barcelona - Turó de la Peira - Can Peguera,87,3,2,"10,34",False,11,900
1481,Barcelona - Glòries El Parc,90,3,2,"21,11",False,11,1900
1482,Barcelona - Poblenou,51,3,1,"15,82",False,0,807
1483,Barcelona - Gòtic,73,2,1,"31,82",False,4,2323
1484,Barcelona - Baix Guinardó,84,1,13,2,False,0,1100
1485,Barcelona - Esquerra Alta de l´Eixample,86,3,1,"13,37",False,3,1150
1486,Barcelona - St. Pere - Sta. Caterina - El Born,60,1,1,"19,17",False,4,1150
1487,Barcelona - Poble Sec,75,3,1,"11,15",False,0,836
1488,Barcelona - Sarrià,90,2,1,"17,78",False,11,1600
1489,Barcelona - Sagrada Família,61,1,1,"15,57",False,9,950
1490,Barcelona - Camp d´en Grassot - Gràcia N.,68,3,1,"14,34",False,5,975
1491,Barcelona - Sant Gervasi - Galvany,142,5,3,"14,08",False,2,2000
1492,Barcelona - Poble Sec,60,1,1,"15,00",False,5,900
1493,Barcelona - Sants,67,2,1,"14,12",False,0,946
1494,Barcelona - St. Pere - Sta. Caterina - El Born,80,2,1,"17,50",False,0,1400
1495,Barcelona - St. Pere - Sta. Caterina - El Born,92,3,1,"16,30",False,0,1500
1496,Barcelona - Dreta de l´Eixample,98,2,2,"13,27",False,5,1300
1497,Barcelona - Sarrià,175,4,4,"16,29",False,0,2850
1498,Barcelona - Sant Gervasi - Galvany,60,1,1,"15,67",False,2,940
1499,Barcelona - Guinardó,45,2,1,"16,11",False,9,725
1500,Barcelona - Diagonal Mar - La Mar Bella,80,2,2,"18,75",False,0,1500
1501,Barcelona - Sant Gervasi - Bonanova,65,2,1,"16,15",False,0,1050
1502,Barcelona - Dreta de l´Eixample,90,2,2,"14,44",False,3,1300
1503,Barcelona - Gòtic,65,1,1,"19,26",False,0,1252
1504,Barcelona - St. Pere - Sta. Caterina - El Born,64,2,1,"11,33",False,5,725
1505,Barcelona - Sant Gervasi - Galvany,210,3,3,"13,10",False,4,2750
1506,Barcelona - Barceloneta,45,1,1,"24,44",False,2,1100
1507,Barcelona - Gòtic,70,1,1,"27,14",False,12,1900
1508,Barcelona - Badal,50,2,1,"22,00",False,11,1100
1509,Barcelona - Camp d´en Grassot - Gràcia N.,50,1,19,2,False,0,950
1510,Barcelona - Putget - Farró,150,4,2,"10,00",False,0,1500
1511,Barcelona - Sagrada Família,81,4,1,"15,74",False,0,1275
1512,Barcelona - Glòries El Parc,71,2,2,"29,46",False,2,2092
1513,Barcelona - Diagonal Mar - La Mar Bella,100,3,2,"18,00",False,0,1800
1514,Barcelona - Raval,42,1,1,"15,48",False,0,650
1515,Barcelona - Raval,60,2,2,"12,42",False,0,745
1516,Barcelona - Poblenou,80,3,2,"12,38",False,5,990
1517,Barcelona - Sant Gervasi - Galvany,66,3,1,"15,15",False,22,1000
1518,Barcelona - Glòries El Parc,71,2,2,"23,45",False,2,1665
1519,Barcelona - Tres Torres,40,1,1,"25,00",False,0,1000
1520,Barcelona - Les Corts,110,4,2,"13,64",False,10,1500
1521,Barcelona - Sant Gervasi - Bonanova,80,2,1,"13,75",False,0,1100
1522,Barcelona - Vila de Gràcia,85,1,2,"10,59",False,2,900
1523,Barcelona - Sants,57,2,1,"14,04",False,0,800
1524,Barcelona - Dreta de l´Eixample,188,5,2,"10,00",False,0,1880
1525,Barcelona - Vila de Gràcia,60,2,1,"15,17",False,2,910
1526,Barcelona - Carmel,62,3,1,"11,29",False,0,700
1527,Barcelona - La Sagrera,57,1,1,"14,74",False,3,840
1528,Barcelona - Vila de Gràcia,156,7,2,"11,54",False,0,1800
1529,Barcelona - Baix Guinardó,49,2,1,"15,31",False,9,750
1530,Barcelona - Vallvidrera - Tibidabo - Les Planes,110,5,2,"12,73",False,4,1400
1531,Barcelona - Gòtic,65,1,1,"23,48",False,0,1526
1532,Barcelona - Diagonal Mar - La Mar Bella,155,3,2,"22,58",False,5,3500
1533,Barcelona - La Sagrera,65,1,1,"13,85",False,2,900
1534,Barcelona - Raval,65,3,1,"11,54",False,3,750
1535,Barcelona - Sarrià,180,4,3,"14,44",False,12,2600
1536,Barcelona - Poblenou,73,2,1,"12,19",False,2,890
1537,Barcelona - Dreta de l´Eixample,134,3,2,"13,06",False,4,1750
1538,Barcelona - Barceloneta,80,2,2,"24,88",False,11,1990
1539,Barcelona - Dreta de l´Eixample,111,3,2,"31,53",False,0,3500
1540,Barcelona - Taxonera,45,2,1,"15,56",False,0,700
1541,Barcelona - Gòtic,71,2,1,"14,79",False,0,1050
1542,Barcelona - Tres Torres,40,1,1,"27,50",False,0,1100
1543,Barcelona - St. Pere - Sta. Caterina - El Born,40,1,1,"28,75",False,10,1150
1544,Barcelona - Sant Gervasi - Bonanova,70,2,1,"18,43",False,4,1290
1545,Barcelona - Vila de Gràcia,100,3,2,"35,00",False,0,3500
1546,Barcelona - Diagonal Mar - La Mar Bella,270,3,3,"37,04",False,0,10000
1547,Barcelona - El Coll,65,2,1,"10,62",False,10,690
1548,Barcelona - Sants,95,4,2,"13,42",False,11,1275
1549,Barcelona - Gòtic,58,2,1,"15,09",False,9,875
1550,Barcelona - Putget - Farró,58,2,1,"13,93",False,13,808
1551,Barcelona - Vallcarca - Penitents,87,3,1,"11,13",False,0,968
1552,Barcelona - Sagrada Família,56,3,1,"15,18",False,2,850
1553,Barcelona - Sarrià,50,2,1,"18,00",False,5,900
1554,Barcelona - Glòries El Parc,87,4,2,"19,54",False,5,1700
1555,Barcelona - Dreta de l´Eixample,175,5,1,"13,14",False,0,2300
1556,Barcelona - Tres Torres,177,4,2,"18,08",False,11,3200
1557,Barcelona - Camp d´en Grassot - Gràcia N.,50,1,2,"14,00",False,5,700
1558,Barcelona - Vilapicina - Torre Llobeta,65,2,1,"18,00",False,2,1170
1559,Barcelona - Putget - Farró,145,3,3,"11,03",False,3,1600
1560,Barcelona - Dreta de l´Eixample,64,1,1,"21,88",False,0,1400
1561,Barcelona - Sarrià,150,4,2,"16,67",False,2,2500
1562,Barcelona - La Bordeta,50,2,1,"15,40",False,2,770
1563,Barcelona - Dreta de l´Eixample,89,2,2,"13,48",False,3,1200
1564,Barcelona - Sagrada Família,93,3,2,"11,83",False,9,1100
1565,Barcelona - Sant Gervasi - Galvany,85,3,1,"14,06",False,4,1195
1566,Barcelona - Fort Pienc,40,2,1,"20,00",False,23,800
1567,Barcelona - Camp de l´Arpa,79,3,1,"15,82",False,0,1250
1568,Barcelona - Camp de l´Arpa,95,3,1,"20,53",False,0,1950
